,Unnamed: 0,a_ID,CEP,ano_ingresso,periodo_ingresso,status,ano_disciplina,periodo_disciplina,nota,disciplina_ID,status.disciplina,full-name
1642,1642,279,59151427,2015,2,ATIVO,2016,2,7.1,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1643,1643,280,59070140,2015,1,ATIVO,2015,2,7.8,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1644,1644,281,59148760,2015,1,ATIVO,2015,2,1.9,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1645,1645,281,59148760,2015,1,ATIVO,2016,1,5.5,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1646,1646,282,59115190,2015,1,ATIVO,2015,2,5.7,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1647,1647,283,12723000,2015,1,CANCELADO,2015,2,0.6,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1648,1648,284,0,2015,1,ATIVO,2015,2,5.4,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1649,1649,285,59140020,2015,1,ATIVO,2015,2,8.2,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1650,1650,286,59067330,2015,1,ATIVO,2015,2,9.8,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1651,1651,287,59086640,2015,1,ATIVO,2015,2,6.6,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1652,1652,288,59088040,2015,1,TRANCADO,2015,2,9.1,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1653,1653,289,59032240,2015,1,ATIVO,2015,2,8.7,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1654,1654,290,59151480,2015,2,ATIVO,2016,1,2.7,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1655,1655,290,59151480,2015,2,ATIVO,2016,2,7.6,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1656,1656,291,59173000,2015,1,ATIVO,2015,2,7.3,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1657,1657,292,59078220,2015,1,ATIVO,2015,1,8.5,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1658,1658,293,0,2015,2,ATIVO,2016,1,4.9,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1659,1659,293,0,2015,2,ATIVO,2016,2,8.4,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1660,1660,294,59335000,2015,1,ATIVO,2015,2,7.5,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1661,1661,295,59136180,2015,2,ATIVO,2016,1,5.6,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1662,1662,296,0,2015,2,ATIVO,2016,2,4.9,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1663,1663,297,59104230,2015,1,ATIVO,2015,1,5.7,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1664,1664,297,59104230,2015,1,ATIVO,2015,2,7.7,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1665,1665,298,59020620,2015,2,TRANCADO,2016,1,1.5,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1666,1666,299,59585000,2015,1,TRANCADO,2015,2,9.5,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1667,1667,300,59150570,2015,1,ATIVO,2015,2,9.9,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1668,1668,301,59131340,2015,1,ATIVO,2015,2,0.7,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1669,1669,301,59131340,2015,1,ATIVO,2016,1,6.2,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1670,1670,302,59151240,2015,1,ATIVO,2015,2,7.3,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1671,1671,303,59054560,2015,1,ATIVO,2015,2,8.5,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1672,1672,304,59112470,2015,2,ATIVO,2016,1,1.8,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1673,1673,304,59112470,2015,2,ATIVO,2016,2,1.1,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1674,1674,305,59500000,2015,2,TRANCADO,2016,1,0.2,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1675,1675,306,59151410,2015,1,ATIVO,2015,2,2.2,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1676,1676,306,59151410,2015,1,ATIVO,2016,1,6.0,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1677,1677,307,59052010,2015,1,ATIVO,2015,2,5.0,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1678,1678,307,59052010,2015,1,ATIVO,2016,1,6.7,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1679,1679,308,59585000,2015,1,ATIVO,2015,2,9.1,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1680,1680,309,59145760,2015,1,ATIVO,2015,2,9.3,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1681,1681,310,59090495,2015,1,TRANCADO,2015,2,7.7,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1682,1682,311,59062257,2015,1,TRANCADO,2015,2,1.5,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1683,1683,311,59062257,2015,1,TRANCADO,2016,1,1.3,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1684,1684,312,59575000,2015,2,ATIVO,2016,1,1.9,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1685,1685,312,59575000,2015,2,ATIVO,2016,2,4.6,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1686,1686,313,59080090,2015,2,ATIVO,2016,1,1.3,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1687,1687,313,59080090,2015,2,ATIVO,2016,2,0.6,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1688,1688,314,59072820,2015,1,ATIVO,2015,2,2.3,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1689,1689,314,59072820,2015,1,ATIVO,2016,2,3.6,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1690,1690,315,59080470,2015,1,ATIVO,2015,2,7.8,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1691,1691,316,59141065,2015,1,ATIVO,2015,2,3.1,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1692,1692,316,59141065,2015,1,ATIVO,2016,1,5.9,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1693,1693,317,59015400,2015,1,ATIVO,2015,2,1.0,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1694,1694,317,59015400,2015,1,ATIVO,2016,1,1.2,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1695,1695,317,59015400,2015,1,ATIVO,2016,2,2.7,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1696,1696,318,59072150,2015,2,ATIVO,2016,1,6.3,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1697,1697,319,0,2015,2,ATIVO,2016,1,4.7,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1698,1698,319,0,2015,2,ATIVO,2016,2,4.4,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1699,1699,320,59650000,2015,2,ATIVO,2016,1,5.4,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1700,1700,321,59091100,2015,1,ATIVO,2015,2,9.7,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1701,1701,322,59032158,2015,1,ATIVO,2015,2,8.7,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1702,1702,323,59575000,2015,1,ATIVO,2015,2,3.1,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1703,1703,323,59575000,2015,1,ATIVO,2016,1,0.8,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1704,1704,323,59575000,2015,1,ATIVO,2016,2,4.5,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1705,1705,324,59031150,2015,1,ATIVO,2016,1,5.5,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1706,1706,325,59600200,2015,2,ATIVO,2016,1,0.9,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1707,1707,325,59600200,2015,2,ATIVO,2016,2,2.0,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1708,1708,326,59080480,2015,2,ATIVO,2016,1,7.1,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1709,1709,327,59078180,2015,2,ATIVO,2016,1,0.7,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1710,1710,327,59078180,2015,2,ATIVO,2016,2,5.9,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1711,1711,328,59072570,2015,1,ATIVO,2015,2,8.1,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1712,1712,329,59140355,2015,2,ATIVO,2016,1,7.4,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1713,1713,330,59140610,2015,2,ATIVO,2016,1,0.2,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1714,1714,331,59330000,2015,1,ATIVO,2015,2,9.5,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1715,1715,332,59072105,2015,1,ATIVO,2015,2,7.1,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1716,1716,333,59012330,2015,2,ATIVO,2016,1,0.6,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1717,1717,333,59012330,2015,2,ATIVO,2016,2,1.0,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1718,1718,334,59151000,2015,1,ATIVO,2015,2,0.8,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1719,1719,334,59151000,2015,1,ATIVO,2016,1,5.3,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1720,1720,335,59280000,2015,2,ATIVO,2016,1,6.9,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1721,1721,336,0,2015,1,CANCELADO,2015,1,2.0,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1722,1722,337,0,2015,1,ATIVO,2015,1,10.0,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1723,1723,338,59068650,2015,1,ATIVO,2015,2,7.4,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1724,1724,339,59082000,2015,1,CANCELADO,2015,2,1.2,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1725,1725,339,59082000,2015,1,CANCELADO,2016,1,1.6,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1726,1726,339,59082000,2015,1,CANCELADO,2016,2,2.0,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1727,1727,340,59550000,2015,1,ATIVO,2015,2,6.8,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1728,1728,341,0,2015,2,ATIVO,2016,1,0.2,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1729,1729,341,0,2015,2,ATIVO,2016,2,2.8,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1730,1730,342,59070750,2015,1,ATIVO,2016,2,5.9,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1731,1731,343,59347000,2015,2,ATIVO,2016,1,4.9,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1732,1732,343,59347000,2015,2,ATIVO,2016,2,6.4,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1733,1733,344,59132030,2015,1,ATIVO,2015,2,0.7,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1734,1734,344,59132030,2015,1,ATIVO,2016,1,5.3,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1735,1735,345,59247000,2015,2,ATIVO,2016,1,1.3,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1736,1736,345,59247000,2015,2,ATIVO,2016,2,6.0,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1737,1737,346,59104212,2015,1,ATIVO,2015,2,7.0,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1738,1738,347,59143455,2015,1,ATIVO,2015,2,6.7,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1739,1739,348,59141450,2015,1,ATIVO,2015,1,9.3,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1740,1740,349,59550000,2015,1,ATIVO,2015,2,9.2,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1741,1741,350,59170000,2015,1,CANCELADO,2015,2,0.2,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1742,1742,350,59170000,2015,1,CANCELADO,2016,1,1.2,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1743,1743,350,59170000,2015,1,CANCELADO,2016,2,3.2,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1744,1744,351,59110000,2015,2,ATIVO,2016,1,0.8,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1745,1745,351,59110000,2015,2,ATIVO,2016,2,6.7,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1746,1746,352,59014600,2015,1,CANCELADO,2015,2,0.7,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1747,1747,352,59014600,2015,1,CANCELADO,2016,1,2.3,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1748,1748,352,59014600,2015,1,CANCELADO,2016,2,2.1,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1749,1749,353,59066030,2015,1,ATIVO,2015,2,0.9,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1750,1750,354,59106090,2015,1,ATIVO,2015,2,6.7,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1751,1751,355,59140200,2015,1,ATIVO,2015,1,7.4,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1752,1752,356,59072450,2015,1,ATIVO,2015,2,6.6,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1753,1753,357,59178000,2015,2,ATIVO,2016,1,1.7,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1754,1754,357,59178000,2015,2,ATIVO,2016,2,4.7,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1755,1755,358,59290000,2015,1,CANCELADO,2015,1,6.7,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1756,1756,359,59148360,2015,1,ATIVO,2015,2,7.3,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1757,1757,360,59135760,2015,1,CANCELADO,2015,2,0.1,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1758,1758,361,59086650,2015,1,ATIVO,2015,2,4.8,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1759,1759,361,59086650,2015,1,ATIVO,2016,1,7.3,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1760,1760,362,59570000,2015,1,ATIVO,2015,2,5.9,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1761,1761,363,59138180,2015,2,ATIVO,2016,1,1.8,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1762,1762,363,59138180,2015,2,ATIVO,2016,2,5.2,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1763,1763,364,59570000,2015,1,CANCELADO,2015,2,7.2,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1764,1764,365,59148450,2015,1,ATIVO,2015,2,8.3,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1765,1765,366,59131370,2015,2,ATIVO,2015,2,6.4,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1766,1766,367,59120390,2015,2,CANCELADO,2016,1,0.0,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1767,1767,368,59020110,2015,2,ATIVO,2016,1,1.1,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1768,1768,368,59020110,2015,2,ATIVO,2016,2,3.1,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1769,1769,369,97050023,2015,2,TRANCADO,2016,1,0.3,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1770,1770,369,97050023,2015,2,TRANCADO,2016,2,1.7,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1771,1771,370,59380000,2015,1,ATIVO,2015,2,7.3,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1772,1772,371,59200000,2015,1,ATIVO,2015,2,1.8,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1773,1773,372,59200000,2015,2,ATIVO,2015,2,8.5,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1774,1774,373,59114230,2015,2,ATIVO,2016,1,0.0,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1775,1775,373,59114230,2015,2,ATIVO,2016,2,0.7,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1776,1776,374,59148333,2015,2,ATIVO,2016,1,0.0,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1777,1777,374,59148333,2015,2,ATIVO,2016,2,0.1,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1778,1778,375,59094520,2015,2,TRANCADO,2016,1,0.2,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1779,1779,375,59094520,2015,2,TRANCADO,2016,2,0.7,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1780,1780,376,51020011,2015,2,TRANCADO,2016,1,0.1,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1781,1781,376,51020011,2015,2,TRANCADO,2016,2,1.7,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1782,1782,377,59125110,2015,1,ATIVO,2015,2,0.1,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1783,1783,377,59125110,2015,1,ATIVO,2016,2,0.3,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1784,1784,378,59091170,2015,1,ATIVO,2015,2,2.4,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1785,1785,378,59091170,2015,1,ATIVO,2016,2,2.7,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1786,1786,379,59132120,2015,1,CANCELADO,2015,2,0.2,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1787,1787,380,59120260,2015,2,ATIVO,2016,1,2.9,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1788,1788,380,59120260,2015,2,ATIVO,2016,2,4.5,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1789,1789,381,59150330,2015,2,ATIVO,2016,1,0.2,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1790,1790,381,59150330,2015,2,ATIVO,2016,2,1.4,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1791,1791,382,59152690,2015,2,TRANCADO,2016,1,1.4,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1792,1792,383,59092200,2015,1,ATIVO,2015,2,6.5,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1793,1793,384,0,2015,2,CANCELADO,2016,1,4.8,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1794,1794,385,59290000,2015,1,CANCELADO,2015,2,0.7,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1795,1795,385,59290000,2015,1,CANCELADO,2016,1,1.0,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1796,1796,386,59071300,2015,1,ATIVO,2015,2,7.8,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1797,1797,387,59151427,2015,1,ATIVO,2015,2,5.6,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1798,1798,388,59570000,2015,1,ATIVO,2015,2,7.8,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1799,1799,389,59147130,2015,1,ATIVO,2015,2,1.5,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1800,1800,389,59147130,2015,1,ATIVO,2016,1,5.5,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1801,1801,390,59120260,2015,1,ATIVO,2015,2,4.7,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1802,1802,391,59086320,2015,1,ATIVO,2015,2,7.7,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1803,1803,392,59515000,2015,2,ATIVO,2016,1,7.5,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1804,1804,393,60025062,2015,1,ATIVO,2015,1,7.7,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1805,1805,394,59064550,2015,2,ATIVO,2015,2,2.8,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1806,1806,394,59064550,2015,2,ATIVO,2016,1,2.0,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1807,1807,394,59064550,2015,2,ATIVO,2016,2,4.0,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1808,1808,395,59144276,2015,1,ATIVO,2015,2,2.3,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1809,1809,395,59144276,2015,1,ATIVO,2016,1,8.8,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1810,1810,396,59078110,2015,2,ATIVO,2016,1,7.9,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1811,1811,397,59132430,2015,2,ATIVO,2016,1,5.3,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1812,1812,398,59073250,2015,1,ATIVO,2015,2,8.3,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1813,1813,399,59270000,2015,1,ATIVO,2015,2,8.7,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1814,1814,400,59088760,2015,1,ATIVO,2015,2,0.2,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1815,1815,400,59088760,2015,1,ATIVO,2016,1,0.5,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1816,1816,401,59064330,2015,1,CANCELADO,2015,2,0.7,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1817,1817,401,59064330,2015,1,CANCELADO,2016,1,0.0,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1818,1818,402,59142185,2015,1,CANCELADO,2015,2,7.3,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1819,1819,403,59090320,2015,1,ATIVO,2015,2,3.0,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1820,1820,403,59090320,2015,1,ATIVO,2016,1,1.7,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
1821,1821,403,59090320,2015,1,ATIVO,2016,2,6.3,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
