,a_ID,CEP,ano_ingresso,periodo_ingresso,status,ano_disciplina,periodo_disciplina,nota,disciplina_ID,status.disciplina,enem-matematica,enem-nota,enem-redacao,enen-nota
3997,583,59584000,2016,1,ATIVO,2016,1,5,2,Aprovado,2022,0,820,661
3998,584,1507000,2016,1,ATIVO,2016,1,5,2,Aprovado,1980,0,680,645
3999,687,59162000,2016,1,ATIVO,2016,1,1.2,2,Reprovado,1565,0,880,646
4000,687,59162000,2016,1,ATIVO,2016,2,3,2,Reprovado,1565,0,880,646
4001,688,0,2016,2,ATIVO,2016,2,6.5,2,Aprovado,0,0,0,
4002,689,59147540,2016,1,ATIVO,2016,1,2.3,2,Reprovado,1952,0,720,633
4003,689,59147540,2016,1,ATIVO,2016,2,2.6,2,Reprovado,1952,0,720,633
4004,585,59146810,2016,1,ATIVO,2016,1,6.2,2,Aprovado,2054,0,640,628
4005,690,59150446,2016,1,TRANCADO,2016,1,0.5,2,Reprovado,2244,0,640,668
4006,690,59150446,2016,1,TRANCADO,2016,2,0.3,2,Reprovado,2244,0,640,668
4007,691,59156845,2016,1,ATIVO,2016,1,1.5,2,Reprovado,1562,0,660,537
4008,692,59054680,2016,1,ATIVO,2016,1,4.2,2,Reprovado,1938,0,520,593
4009,692,59054680,2016,1,ATIVO,2016,2,4.4,2,Reprovado,1938,0,520,593
4010,693,59290000,2016,1,CANCELADO,2016,1,0.3,2,Reprovado,2049,0,600,594
4011,875,59078420,2016,1,TRANCADO,2016,1,3.6,2,Reprovado,1923,0,560,629
4012,694,59141715,2016,1,CANCELADO,2016,1,3.6,2,Reprovado,2105,0,540,623
4013,694,59141715,2016,1,CANCELADO,2016,2,0.3,2,Reprovado,2105,0,540,623
4014,695,59074368,2016,1,ATIVO,2016,1,2.2,2,Reprovado,2259,0,600,641
4015,696,59150666,2016,1,ATIVO,2016,1,3.9,2,Reprovado,2220,0,720,676
4016,696,59150666,2016,1,ATIVO,2016,2,5.7,2,Aprovado,2220,0,720,676
4017,697,0,2016,2,ATIVO,2016,2,0.9,2,Reprovado,0,0,0,
4018,586,59440000,2016,1,ATIVO,2016,1,5,2,Aprovado,1792,0,800,632
4019,698,59155256,2016,1,ATIVO,2016,1,2.8,2,Reprovado,2036,0,920,689
4020,698,59155256,2016,1,ATIVO,2016,2,5.5,2,Aprovado,2036,0,920,689
4021,699,59227000,2016,1,ATIVO,2016,1,0.2,2,Reprovado,2070,0,600,630
4022,699,59227000,2016,1,ATIVO,2016,2,1.7,2,Reprovado,2070,0,600,630
4023,876,59152250,2016,1,CANCELADO,2016,1,0,2,Reprovado,2161,0,680,654
4024,587,59700000,2016,1,ATIVO,2016,1,7.8,2,Aprovado,2178,0,660,663
4025,588,59012200,2016,1,ATIVO,2016,1,5,2,Aprovado,2378,0,740,712
4026,700,59152640,2016,1,ATIVO,2016,1,5.2,2,Aprovado,2059,0,560,621
4027,589,59088725,2016,1,ATIVO,2016,1,5.6,2,Aprovado,2167,0,560,627
4028,701,55014330,2016,1,CANCELADO,2016,1,0.9,2,Reprovado,2360,0,820,713
4029,701,55014330,2016,1,CANCELADO,2016,2,1.9,2,Reprovado,2360,0,820,713
4030,704,0,2016,2,ATIVO,2016,2,1,2,Reprovado,0,0,0,
4031,705,59890000,2016,1,ATIVO,2016,1,2.3,2,Reprovado,1653,0,620,559
4032,706,59655000,2016,1,ATIVO,2016,1,2.7,2,Reprovado,2057,0,720,656
4033,707,59151436,2016,1,ATIVO,2016,1,0.6,2,Reprovado,2073,0,680,638
4034,708,59148556,2016,1,ATIVO,2016,1,3.3,2,Reprovado,1962,0,600,613
4035,708,59148556,2016,1,ATIVO,2016,2,5.2,2,Aprovado,1962,0,600,613
4036,709,59258000,2016,1,ATIVO,2016,1,1.8,2,Reprovado,1904,0,760,640
4037,709,59258000,2016,1,ATIVO,2016,2,2.4,2,Reprovado,1904,0,760,640
4038,710,59062305,2016,1,ATIVO,2016,1,0.1,2,Reprovado,1895,0,600,620
4039,710,59062305,2016,1,ATIVO,2016,2,1,2,Reprovado,1895,0,600,620
4040,590,59094550,2016,1,ATIVO,2016,1,6.6,2,Aprovado,2080,0,820,663
4041,711,59182000,2016,1,ATIVO,2016,1,2.3,2,Reprovado,2023,0,540,609
4042,711,59182000,2016,1,ATIVO,2016,2,6.9,2,Aprovado,2023,0,540,609
4043,712,59575000,2016,1,ATIVO,2016,1,4.1,2,Reprovado,2256,0,620,674
4044,712,59575000,2016,1,ATIVO,2016,2,6.5,2,Aprovado,2256,0,620,674
4045,713,59430000,2016,1,ATIVO,2016,1,0.7,2,Reprovado,1724,0,760,602
4046,591,59550000,2016,1,ATIVO,2016,1,6.6,2,Aprovado,1860,0,700,607
4047,714,59280000,2016,2,ATIVO,2016,2,1.1,2,Reprovado,1633,0,640,571
4048,715,59605090,2016,1,CANCELADO,2016,1,2.8,2,Reprovado,2138,0,780,650
4049,716,59219000,2016,1,CANCELADO,2016,1,0.8,2,Reprovado,1627,0,780,607
4050,716,59219000,2016,1,CANCELADO,2016,2,0,2,Reprovado,1627,0,780,607
4051,717,0,2016,1,CANCELADO,2016,1,0.1,2,Reprovado,0,0,0,
4052,717,0,2016,1,CANCELADO,2016,2,0.8,2,Reprovado,0,0,0,
4053,718,59290000,2016,1,ATIVO,2016,1,3.8,2,Reprovado,2036,0,640,623
4054,718,59290000,2016,1,ATIVO,2016,2,7,2,Aprovado,2036,0,640,623
4055,719,0,2016,2,ATIVO,2016,2,4.4,2,Reprovado,0,0,0,
4056,720,59084340,2016,1,TRANCADO,2016,1,3.8,2,Reprovado,1929,0,580,599
4057,720,59084340,2016,1,TRANCADO,2016,2,4.3,2,Reprovado,1929,0,580,599
4058,721,59173000,2016,1,CANCELADO,2016,1,1.4,2,Reprovado,1813,0,640,620
4059,593,59139430,2016,1,ATIVO,2016,1,5.2,2,Aprovado,612,0,800,650
4060,723,59152820,2016,1,CANCELADO,2016,2,2.1,2,Reprovado,1841,0,680,659
4061,595,59570000,2016,1,ATIVO,2016,1,6.4,2,Aprovado,2543,0,800,737
4062,724,59125190,2016,1,ATIVO,2016,1,1.2,2,Reprovado,602,0,520,555
4063,724,59125190,2016,1,ATIVO,2016,2,3.5,2,Reprovado,602,0,520,555
4064,596,59140780,2016,1,ATIVO,2016,1,5.8,2,Aprovado,2185,0,680,656
4065,725,59073250,2016,1,ATIVO,2016,1,0.1,2,Reprovado,1723,0,780,636
4066,725,59073250,2016,1,ATIVO,2016,2,1.8,2,Reprovado,1723,0,780,636
4067,726,59073090,2016,1,ATIVO,2016,1,0.2,2,Reprovado,1952,0,520,586
4068,597,59150260,2016,1,TRANCADO,2016,1,6,2,Aprovado,2083,0,740,676
4069,599,59185000,2016,1,ATIVO,2016,1,5.9,2,Aprovado,1716,0,760,633
4070,727,59082140,2016,1,TRANCADO,2016,1,5.4,2,Aprovado,2155,0,740,687
4071,729,59570000,2016,1,ATIVO,2016,1,3.5,2,Reprovado,1845,0,620,614
4072,729,59570000,2016,1,ATIVO,2016,2,0.8,2,Reprovado,1845,0,620,614
4073,730,59132510,2016,1,ATIVO,2016,1,0.8,2,Reprovado,2068,0,660,633
4074,730,59132510,2016,1,ATIVO,2016,2,5,2,Aprovado,2068,0,660,633
4075,731,0,2016,2,ATIVO,2016,2,5.9,2,Aprovado,0,0,0,
4076,877,59054560,2016,1,ATIVO,2016,1,1.3,2,Reprovado,2059,0,680,653
4077,733,59054600,2016,1,CANCELADO,2016,1,0,2,Reprovado,1969,0,780,657
4078,734,59507000,2016,1,ATIVO,2016,1,0.2,2,Reprovado,1677,0,660,571
4079,735,59071030,2016,1,ATIVO,2016,1,0,2,Reprovado,2201,0,540,635
4080,600,59631450,2016,1,TRANCADO,2016,1,5,2,Aprovado,2245,0,720,673
4081,878,59123580,2016,1,CANCELADO,2016,1,2.9,2,Reprovado,2324,0,620,671
4082,601,59700000,2016,1,ATIVO,2016,1,6.7,2,Aprovado,2129,0,800,692
4083,602,59700000,2016,1,ATIVO,2016,1,5.1,2,Aprovado,2099,0,580,630
4084,736,59035170,2016,1,CANCELADO,2016,1,0.7,2,Reprovado,2371,0,800,731
4085,603,59330000,2016,1,ATIVO,2016,1,6.5,2,Aprovado,2439,0,860,740
4086,737,59070340,2016,1,ATIVO,2016,1,3.8,2,Reprovado,2142,0,780,676
4087,737,59070340,2016,1,ATIVO,2016,2,5.1,2,Aprovado,2142,0,780,676
4088,604,59149025,2016,1,ATIVO,2016,1,5,2,Aprovado,2344,0,520,649
4089,738,59290000,2016,1,ATIVO,2016,1,1.6,2,Reprovado,1563,0,640,569
4090,739,59146260,2016,1,ATIVO,2016,1,0.5,2,Reprovado,1873,0,580,589
4091,740,59064500,2016,1,ATIVO,2016,1,2.6,2,Reprovado,2273,0,540,649
4092,740,59064500,2016,1,ATIVO,2016,2,5.1,2,Aprovado,2273,0,540,649
4093,741,59084230,2016,1,TRANCADO,2016,1,5,2,Aprovado,1978,0,880,657
4094,742,59141070,2016,1,ATIVO,2016,1,2,2,Reprovado,1849,0,740,612
4095,742,59141070,2016,1,ATIVO,2016,2,4.3,2,Reprovado,1849,0,740,612
4096,607,59064280,2016,1,ATIVO,2016,1,5,2,Aprovado,2116,0,740,666
4097,743,0,2016,1,ATIVO,2016,1,6.6,2,Aprovado,0,0,0,
4098,609,59280000,2016,1,ATIVO,2016,1,6.3,2,Aprovado,2023,0,580,634
4099,610,59612020,2016,1,ATIVO,2016,1,5.5,2,Aprovado,2099,0,600,637
4100,744,59149316,2016,1,ATIVO,2016,1,2.1,2,Reprovado,1660,0,520,550
4101,744,59149316,2016,1,ATIVO,2016,2,1.1,2,Reprovado,1660,0,520,550
4102,879,0,2016,1,ATIVO,2016,1,1,2,Reprovado,0,0,0,
4103,879,0,2016,1,ATIVO,2016,2,4.2,2,Reprovado,0,0,0,
4104,880,59141210,2016,2,ATIVO,2016,2,7.4,2,Aprovado,2171,0,400,591
4105,491,59152110,2016,1,CANCELADO,2016,1,0,2,Reprovado,2249,0,600,663
4106,611,59014100,2016,1,ATIVO,2016,1,6.6,2,Aprovado,2357,0,600,658
4107,745,59148370,2016,1,ATIVO,2016,1,2.4,2,Reprovado,1801,0,740,640
4108,745,59148370,2016,1,ATIVO,2016,2,5,2,Aprovado,1801,0,740,640
4109,746,59064490,2016,1,CANCELADO,2016,1,1.3,2,Reprovado,2187,0,600,633
4110,747,59088760,2016,1,TRANCADO,2016,1,1,2,Reprovado,2151,0,820,655
4111,750,59056215,2016,1,ATIVO,2016,1,0.6,2,Reprovado,2046,0,640,641
4112,612,59022180,2016,1,ATIVO,2016,1,6.4,2,Aprovado,1686,0,920,657
4113,751,59810000,2016,1,ATIVO,2016,1,3,2,Reprovado,1785,0,720,596
4114,751,59810000,2016,1,ATIVO,2016,2,4.4,2,Reprovado,1785,0,720,596
4115,752,59136190,2016,1,ATIVO,2016,1,3.1,2,Reprovado,2096,0,520,621
4116,753,59152825,2016,1,ATIVO,2016,1,3.7,2,Reprovado,2096,0,600,655
4117,753,59152825,2016,1,ATIVO,2016,2,5.3,2,Aprovado,2096,0,600,655
4118,755,59213000,2016,1,ATIVO,2016,1,2.8,2,Reprovado,1735,0,900,628
4119,755,59213000,2016,1,ATIVO,2016,2,7,2,Aprovado,1735,0,900,628
4120,613,59123345,2016,1,ATIVO,2016,1,5,2,Aprovado,1925,0,620,627
4121,756,59123470,2016,1,ATIVO,2016,1,3.7,2,Reprovado,2032,0,560,624
4122,756,59123470,2016,1,ATIVO,2016,2,8.2,2,Aprovado,2032,0,560,624
4123,614,59064390,2016,1,ATIVO,2016,1,5.2,2,Aprovado,2352,0,640,670
4124,615,59550000,2016,1,ATIVO,2016,1,5.2,2,Aprovado,2022,0,960,699
4125,82,59080370,2016,1,ATIVO,2016,1,2.2,2,Reprovado,1954,0,500,599
4126,757,59104095,2016,1,ATIVO,2016,1,1.4,2,Reprovado,575,0,640,573
4127,757,59104095,2016,1,ATIVO,2016,2,0.5,2,Reprovado,575,0,640,573
4128,758,59010085,2016,1,ATIVO,2016,1,0.5,2,Reprovado,2042,0,640,642
4129,759,59066800,2016,1,ATIVO,2016,1,4.1,2,Reprovado,2335,0,900,739
4130,759,59066800,2016,1,ATIVO,2016,2,2.2,2,Reprovado,2335,0,900,739
4131,760,59070330,2016,1,TRANCADO,2016,1,0.6,2,Reprovado,576,0,560,543
4132,761,59115684,2016,1,ATIVO,2016,1,4.9,2,Reprovado,2000,0,640,638
4133,617,59400000,2016,1,ATIVO,2016,1,6,2,Aprovado,1903,0,560,621
4134,193,59025400,2016,1,ATIVO,2016,1,7.3,2,Aprovado,2112,0,780,698
4135,762,59162000,2016,1,ATIVO,2016,1,1.5,2,Reprovado,1849,0,880,652
4136,763,59140770,2016,1,ATIVO,2016,1,1.1,2,Reprovado,2140,0,500,639
4137,764,59149303,2016,1,ATIVO,2016,1,2,2,Reprovado,2042,0,900,686
4138,764,59149303,2016,1,ATIVO,2016,2,5.1,2,Aprovado,2042,0,900,686
4139,765,59114500,2016,1,ATIVO,2016,1,4.4,2,Reprovado,2304,0,540,673
4140,765,59114500,2016,1,ATIVO,2016,2,8.7,2,Aprovado,2304,0,540,673
4141,766,59090321,2016,1,TRANCADO,2016,1,0.5,2,Reprovado,2346,0,820,717
4142,767,59550000,2016,1,ATIVO,2016,1,3.1,2,Reprovado,1921,0,760,608
4143,767,59550000,2016,1,ATIVO,2016,2,5.6,2,Aprovado,1921,0,760,608
4144,768,58915000,2016,1,ATIVO,2016,1,2.9,2,Reprovado,1954,0,660,607
4145,768,58915000,2016,1,ATIVO,2016,2,5.5,2,Aprovado,1954,0,660,607
4146,620,59290000,2016,1,ATIVO,2016,1,5.6,2,Aprovado,1962,0,580,618
4147,769,64800000,2016,1,ATIVO,2016,2,1,2,Reprovado,1667,0,740,611
4148,770,59300000,2016,1,ATIVO,2016,1,1.6,2,Reprovado,2002,0,600,633
4149,770,59300000,2016,1,ATIVO,2016,2,4.3,2,Reprovado,2002,0,600,633
4150,771,59152080,2016,1,ATIVO,2016,1,2.6,2,Reprovado,1562,0,720,583
4151,621,59360000,2016,1,ATIVO,2016,1,9.1,2,Aprovado,2734,0,860,777
4152,772,59255000,2016,1,ATIVO,2016,1,4.2,2,Reprovado,2185,0,620,617
4153,772,59255000,2016,1,ATIVO,2016,2,7.5,2,Aprovado,2185,0,620,617
4154,773,0,2016,2,ATIVO,2016,2,8,2,Aprovado,0,0,0,
4155,622,59290000,2016,1,ATIVO,2016,1,5.7,2,Aprovado,2175,0,660,666
4156,774,59110050,2016,1,ATIVO,2016,1,2.6,2,Reprovado,2283,0,780,698
4157,774,59110050,2016,1,ATIVO,2016,2,6.3,2,Aprovado,2283,0,780,698
4158,775,59064500,2016,1,ATIVO,2016,1,4.8,2,Reprovado,2503,0,580,668
4159,775,59064500,2016,1,ATIVO,2016,2,6.9,2,Aprovado,2503,0,580,668
4160,777,59062170,2016,1,CANCELADO,2016,1,1.2,2,Reprovado,2018,0,540,600
4161,779,59151250,2016,1,TRANCADO,2016,1,2.4,2,Reprovado,2169,0,700,689
4162,780,59280000,2016,1,ATIVO,2016,1,0.1,2,Reprovado,1842,0,720,626
4163,780,59280000,2016,1,ATIVO,2016,2,3.8,2,Reprovado,1842,0,720,626
4164,781,59141280,2016,1,CANCELADO,2016,1,1.5,2,Reprovado,1362,0,680,513
4165,781,59141280,2016,1,CANCELADO,2016,2,0.4,2,Reprovado,1362,0,680,513
4166,785,59900000,2016,1,ATIVO,2016,1,1.9,2,Reprovado,2029,0,760,647
4167,785,59900000,2016,1,ATIVO,2016,2,2.9,2,Reprovado,2029,0,760,647
4168,786,59290000,2016,1,CANCELADO,2016,1,4.1,2,Reprovado,1657,0,780,597
4169,787,59152210,2016,1,ATIVO,2016,1,4.7,2,Reprovado,2154,0,520,632
4170,787,59152210,2016,1,ATIVO,2016,2,6.9,2,Aprovado,2154,0,520,632
4171,788,0,2016,2,ATIVO,2016,2,4.6,2,Reprovado,0,0,0,
4172,625,59140820,2016,1,ATIVO,2016,1,5.1,2,Aprovado,2213,0,660,650
4173,789,58280000,2016,1,ATIVO,2016,1,4.8,2,Reprovado,1473,0,800,585
4174,789,58280000,2016,1,ATIVO,2016,2,6.6,2,Aprovado,1473,0,800,585
4175,790,59135706,2016,1,ATIVO,2016,1,2.3,2,Reprovado,1679,0,600,573
4176,790,59135706,2016,1,ATIVO,2016,2,4.3,2,Reprovado,1679,0,600,573
4177,626,69055021,2016,1,ATIVO,2016,1,8.4,2,Aprovado,2060,0,800,666
4178,627,59080480,2016,1,ATIVO,2016,1,6.4,2,Aprovado,2172,0,700,685
4179,791,59090315,2016,1,ATIVO,2016,1,0,2,Reprovado,1571,0,760,603
4180,628,59014680,2016,1,ATIVO,2016,1,7.1,2,Aprovado,2259,0,640,657
4181,792,59147140,2016,1,ATIVO,2016,1,2.7,2,Reprovado,1714,0,740,611
4182,792,59147140,2016,1,ATIVO,2016,2,5,2,Aprovado,1714,0,740,611
4183,629,59020130,2016,1,ATIVO,2016,1,6.6,2,Aprovado,2183,0,780,676
4184,794,59619140,2016,1,CANCELADO,2016,1,0,2,Reprovado,1922,0,880,677
4185,630,59157218,2016,1,TRANCADO,2016,1,5,2,Aprovado,2128,0,680,641
4186,796,59830000,2016,1,ATIVO,2016,2,5,2,Aprovado,1782,0,720,625
4187,797,59148350,2016,1,ATIVO,2016,1,2.5,2,Reprovado,2253,0,580,661
4188,797,59148350,2016,1,ATIVO,2016,2,5.3,2,Aprovado,2253,0,580,661
4189,798,59150500,2016,1,ATIVO,2016,1,1.8,2,Reprovado,2037,0,600,607
4190,798,59150500,2016,1,ATIVO,2016,2,5.5,2,Aprovado,2037,0,600,607
4191,799,59144850,2016,1,ATIVO,2016,1,0,2,Reprovado,1490,0,560,526
4192,800,59067350,2016,1,ATIVO,2016,1,0.9,2,Reprovado,2218,0,780,673
4193,800,59067350,2016,1,ATIVO,2016,2,0.9,2,Reprovado,2218,0,780,673
4194,632,59628550,2016,1,ATIVO,2016,1,6.3,2,Aprovado,2318,0,640,688
4195,633,59022530,2016,1,ATIVO,2016,1,5.1,2,Aprovado,2171,0,680,677
4196,801,59570000,2016,1,CANCELADO,2016,1,0.6,2,Reprovado,1995,0,900,667
4197,801,59570000,2016,1,CANCELADO,2016,2,0,2,Reprovado,1995,0,900,667
4198,635,59700000,2016,1,ATIVO,2016,1,5.1,2,Aprovado,2155,0,740,695
4199,802,59139410,2016,1,ATIVO,2016,1,2.3,2,Reprovado,1962,0,660,623
4200,802,59139410,2016,1,ATIVO,2016,2,3.6,2,Reprovado,1962,0,660,623
4201,636,59060215,2016,1,ATIVO,2016,1,5.3,2,Aprovado,2155,0,500,630
4202,881,59020310,2016,1,ATIVO,2016,1,1.2,2,Reprovado,1911,0,700,647
4203,881,59020310,2016,1,ATIVO,2016,2,4.1,2,Reprovado,1911,0,700,647
4204,803,59056100,2016,1,CANCELADO,2016,1,0,2,Reprovado,2022,0,640,640
4205,805,59060710,2016,1,ATIVO,2016,1,0.1,2,Reprovado,1677,0,920,661
4206,805,59060710,2016,1,ATIVO,2016,2,5.7,2,Aprovado,1677,0,920,661
4207,806,0,2016,1,ATIVO,2016,1,7.5,2,Aprovado,0,0,0,
4208,638,59062000,2016,1,ATIVO,2016,1,5.9,2,Aprovado,2354,0,620,678
4209,808,59158150,2016,2,ATIVO,2016,2,0,2,Reprovado,1707,0,700,579
4210,809,59215000,2016,1,ATIVO,2016,1,4.5,2,Reprovado,2027,0,680,653
4211,809,59215000,2016,1,ATIVO,2016,2,5.1,2,Aprovado,2027,0,680,653
4212,810,59114205,2016,1,ATIVO,2016,1,1.8,2,Reprovado,1729,0,580,557
4213,810,59114205,2016,1,ATIVO,2016,2,2.7,2,Reprovado,1729,0,580,557
4214,639,59158150,2016,1,ATIVO,2016,1,5.6,2,Aprovado,1859,0,680,627
4215,641,59145450,2016,1,CANCELADO,2016,1,5.2,2,Aprovado,2014,0,640,616
4216,642,59147495,2016,1,ATIVO,2016,1,5.9,2,Aprovado,2454,0,640,700
4217,811,59310000,2016,1,ATIVO,2016,1,2,2,Reprovado,1984,0,680,650
4218,811,59310000,2016,1,ATIVO,2016,2,2,2,Reprovado,1984,0,680,650
4219,812,59104250,2016,1,ATIVO,2016,1,1.8,2,Reprovado,1841,0,740,632
4220,812,59104250,2016,1,ATIVO,2016,2,2,2,Reprovado,1841,0,740,632
4221,813,59069280,2016,1,TRANCADO,2016,1,0.7,2,Reprovado,2079,0,600,632
4222,814,59700000,2016,1,ATIVO,2016,1,5.2,2,Aprovado,2064,0,560,624
4223,643,59153025,2016,1,CANCELADO,2016,1,5.1,2,Aprovado,2079,0,580,645
4224,815,59155530,2016,1,ATIVO,2016,1,2.5,2,Reprovado,2021,0,560,612
4225,815,59155530,2016,1,ATIVO,2016,2,5.2,2,Aprovado,2021,0,560,612
4226,645,59360000,2016,1,ATIVO,2016,1,6.7,2,Aprovado,2092,0,840,689
4227,646,59012570,2016,1,ATIVO,2016,1,5.1,2,Aprovado,1932,0,620,615
4228,816,0,2016,2,ATIVO,2016,2,1.4,2,Reprovado,0,0,0,
4229,647,59290000,2016,1,ATIVO,2016,1,5.6,2,Aprovado,1952,0,660,634
4230,817,59200000,2016,1,ATIVO,2016,1,3.1,2,Reprovado,1806,0,740,618
4231,817,59200000,2016,1,ATIVO,2016,2,6.7,2,Aprovado,1806,0,740,618
4232,818,59114050,2016,1,CANCELADO,2016,1,2,2,Reprovado,1924,0,680,630
4233,818,59114050,2016,1,CANCELADO,2016,2,0,2,Reprovado,1924,0,680,630
4234,648,5021000,2016,1,ATIVO,2016,1,5.4,2,Aprovado,1974,0,720,649
4235,820,59230000,2016,1,ATIVO,2016,1,2.9,2,Reprovado,2014,0,540,618
4236,820,59230000,2016,1,ATIVO,2016,2,6.4,2,Aprovado,2014,0,540,618
4237,822,59088100,2016,1,TRANCADO,2016,1,1.3,2,Reprovado,1751,0,680,609
4238,882,59280000,2016,1,TRANCADO,2016,1,0,2,Reprovado,1776,0,700,604
4239,823,59146230,2016,1,ATIVO,2016,1,4.1,2,Reprovado,2270,0,500,655
4240,823,59146230,2016,1,ATIVO,2016,2,3.8,2,Reprovado,2270,0,500,655
4241,825,59146060,2016,1,CANCELADO,2016,1,2.2,2,Reprovado,1771,0,760,610
4242,825,59146060,2016,1,CANCELADO,2016,2,1.8,2,Reprovado,1771,0,760,610
4243,826,0,2016,1,CANCELADO,2016,1,0,2,Reprovado,0,0,0,
4244,827,76900244,2016,1,CANCELADO,2016,1,1.9,2,Reprovado,1646,0,640,596
4245,650,59149403,2016,1,ATIVO,2016,1,6.8,2,Aprovado,2169,0,620,626
4246,828,59152820,2016,1,ATIVO,2016,1,2.8,2,Reprovado,1997,0,700,637
4247,828,59152820,2016,1,ATIVO,2016,2,5.4,2,Aprovado,1997,0,700,637
4248,829,59060450,2016,1,CANCELADO,2016,1,2.4,2,Reprovado,2100,0,520,632
4249,652,35700416,2016,1,ATIVO,2016,1,5.9,2,Aprovado,1873,0,560,578
4250,830,59151023,2016,1,ATIVO,2016,1,3.6,2,Reprovado,1672,0,580,570
4251,830,59151023,2016,1,ATIVO,2016,2,6,2,Aprovado,1672,0,580,570
4252,653,59054375,2016,1,ATIVO,2016,1,5,2,Aprovado,2172,0,580,653
4253,831,59570000,2016,1,ATIVO,2016,1,1.9,2,Reprovado,2025,0,780,667
4254,831,59570000,2016,1,ATIVO,2016,2,3.7,2,Reprovado,2025,0,780,667
4255,833,59104290,2016,1,ATIVO,2016,1,1,2,Reprovado,2082,0,720,662
4256,833,59104290,2016,1,ATIVO,2016,2,5.8,2,Aprovado,2082,0,720,662
4257,654,59070370,2016,1,ATIVO,2016,1,5.6,2,Aprovado,2070,0,620,642
4258,834,59162000,2016,1,ATIVO,2016,1,0.6,2,Reprovado,520,0,480,509
4259,835,59020010,2016,1,CANCELADO,2016,1,0,2,Reprovado,2319,0,680,686
4260,655,59150600,2016,1,ATIVO,2016,1,5.7,2,Aprovado,2018,0,600,629
4261,656,59730000,2016,1,ATIVO,2016,1,6.2,2,Aprovado,2038,0,780,671
4262,657,59020030,2016,1,ATIVO,2016,1,6.1,2,Aprovado,1937,0,760,643
4263,836,59123445,2016,1,ATIVO,2016,1,2.3,2,Reprovado,1926,0,540,586
4264,837,59106130,2016,1,ATIVO,2016,1,1.7,2,Reprovado,2154,0,540,616
4265,837,59106130,2016,1,ATIVO,2016,2,0.8,2,Reprovado,2154,0,540,616
4266,215,59132000,2016,1,TRANCADO,2016,1,5.1,2,Aprovado,2119,0,800,667
4267,838,59575000,2016,1,ATIVO,2016,1,1,2,Reprovado,1726,0,640,590
4268,838,59575000,2016,1,ATIVO,2016,2,0.4,2,Reprovado,1726,0,640,590
4269,839,59114010,2016,1,CANCELADO,2016,1,0,2,Reprovado,1827,0,640,587
4270,660,59080115,2016,1,ATIVO,2016,1,7.3,2,Aprovado,2126,0,640,654
4271,661,59152600,2016,1,ATIVO,2016,1,6.1,2,Aprovado,1980,0,800,651
4272,841,59152480,2016,1,ATIVO,2016,1,2.6,2,Reprovado,2143,0,820,692
4273,841,59152480,2016,1,ATIVO,2016,2,5,2,Aprovado,2143,0,820,692
4274,842,59067550,2016,1,ATIVO,2016,1,2.1,2,Reprovado,2181,0,680,669
4275,842,59067550,2016,1,ATIVO,2016,2,2.3,2,Reprovado,2181,0,680,669
4276,662,59136160,2016,1,ATIVO,2016,1,7.3,2,Aprovado,730,0,720,666
4277,843,59151540,2016,1,ATIVO,2016,1,4.6,2,Reprovado,2075,0,580,651
4278,843,59151540,2016,1,ATIVO,2016,2,8.1,2,Aprovado,2075,0,580,651
4279,844,59141040,2016,1,CANCELADO,2016,1,2.3,2,Reprovado,1962,0,560,612
4280,844,59141040,2016,1,CANCELADO,2016,2,0.4,2,Reprovado,1962,0,560,612
4281,663,59074420,2016,1,ATIVO,2016,1,5.4,2,Aprovado,2054,0,800,681
4282,664,59149150,2016,1,ATIVO,2016,1,6.6,2,Aprovado,1802,0,740,613
4283,845,59114145,2016,1,ATIVO,2016,1,2.7,2,Reprovado,1957,0,560,594
4284,846,59150220,2016,1,CANCELADO,2016,1,0,2,Reprovado,2071,0,720,659
4285,666,59190000,2016,1,CANCELADO,2016,1,6.7,2,Aprovado,1894,0,580,623
4286,847,59012090,2016,1,ATIVO,2016,1,0.3,2,Reprovado,2172,0,580,654
4287,848,59147410,2016,1,CANCELADO,2016,1,1.1,2,Reprovado,648,0,660,619
4288,848,59147410,2016,1,CANCELADO,2016,2,0.2,2,Reprovado,648,0,660,619
4289,849,59114240,2016,1,ATIVO,2016,1,3.3,2,Reprovado,2051,0,660,657
4290,850,0,2016,2,ATIVO,2016,2,2.4,2,Reprovado,0,0,0,
4291,852,59290000,2016,1,ATIVO,2016,1,3,2,Reprovado,1943,0,720,644
4292,668,59071080,2016,1,ATIVO,2016,1,5.1,2,Aprovado,2186,0,760,706
4293,853,59129431,2016,1,ATIVO,2016,1,1.5,2,Reprovado,1803,0,640,595
4294,854,59082110,2016,1,CANCELADO,2016,1,1.8,2,Reprovado,2416,0,620,694
4295,854,59082110,2016,1,CANCELADO,2016,2,0.2,2,Reprovado,2416,0,620,694
4296,669,59151550,2016,1,ATIVO,2016,1,5,2,Aprovado,2058,0,700,667
4297,670,18150000,2016,1,ATIVO,2016,1,5.5,2,Aprovado,1779,0,800,616
4298,855,59142714,2016,1,TRANCADO,2016,1,0.5,2,Reprovado,1844,0,800,634
4299,857,59088310,2016,1,ATIVO,2016,1,3.1,2,Reprovado,2322,0,800,713
4300,857,59088310,2016,1,ATIVO,2016,2,2.8,2,Reprovado,2322,0,800,713
4301,858,59590000,2016,1,ATIVO,2016,1,3.8,2,Reprovado,2083,0,640,620
